Round_ID;Works_Order_No;Yard_Location;HSM_LPST;HSM_PSD;SO_Due_Date;Sales_Ord_No;Prod_Grp;Slab_Grade;Customer_Name;Sort_Grade;Slab_Weight;Expedite_Level;CULPST;Round_Type;Flow;Furnace_Group;Internal_Order;Galv_Options;SelectionCost
NOK_Outer Bays;0000898973;OuterBay;9/17/2018;9/17/2018;10/1/2018;1552810010;GI;M3A21;Coilplus Alabama - Auto;4;19420;;9/30/2018;IF_BH;GI_1;;;1;5.6151
NOK_Outer Bays;0000898974;OuterBay;2/13/2018;6/14/2018;2/26/2018;1436230010;GI;M3A21;Coilplus Alabama - Auto;4;19430;1;2/25/2018;IF_BH;GI_1;;;1;-100
NOK_Outer Bays;0000898975;OuterBay;7/8/2018;7/8/2018;7/23/2018;1502320010;GI;M3A21;Coilplus Alabama - Auto;4;19410;;7/21/2018;IF_BH;GI_1;;;1;1.5965
HM-ALL;0000899013;InnerBay;6/10/2018;6/17/2018;7/2/2018;1502270010;GI;M4R17;Coilplus Alabama - Auto;4;20430;;6/22/2018;Light HSLA;GI_1;;;1;0.1503
NOK_Outer Bays;0000900230;OuterBay;7/16/2018;7/11/2018;7/30/2018;1544940010;CR;M3A93;Marubeni-Itochu Steel America, Inc.;7;21440;;7/29/2018;IF;CR;;;2;2.0241
NOK_Outer Bays;0000900233;OuterBay;7/16/2018;7/11/2018;7/30/2018;1544940010;CR;M3A93;Marubeni-Itochu Steel America, Inc.;7;21440;;7/29/2018;IF;CR;;;2;2.0241
NOK_Outer Bays;0000900236;OuterBay;7/16/2018;7/11/2018;7/30/2018;1544940010;CR;M3A93;Marubeni-Itochu Steel America, Inc.;7;21430;;7/29/2018;IF;CR;;;2;2.0241
NOK_Outer Bays;0000900237;OuterBay;7/16/2018;7/11/2018;7/30/2018;1544940010;CR;M3A93;Marubeni-Itochu Steel America, Inc.;7;21430;;7/29/2018;IF;CR;;;2;2.0241
NOK_Outer Bays;0000900239;OuterBay;7/16/2018;7/11/2018;7/30/2018;1544940010;CR;M3A93;Marubeni-Itochu Steel America, Inc.;7;21540;;7/29/2018;IF;CR;;;2;2.0241
NOK_Outer Bays;0000900240;OuterBay;7/16/2018;7/11/2018;7/30/2018;1544940010;CR;M3A93;Marubeni-Itochu Steel America, Inc.;7;21430;;7/29/2018;IF;CR;;;2;2.0241
NOK_Outer Bays;0000900241;OuterBay;7/16/2018;7/13/2018;7/30/2018;1544940010;CR;M3A93;Marubeni-Itochu Steel America, Inc.;7;21440;;7/29/2018;IF;CR;;;2;2.0241
HM-ALL;0000900292;InnerBay;7/1/2018;7/10/2018;7/9/2018;1529040010;HRP;47AA5;Nissan North America, Inc.;6;21310;;7/8/2018;Light Regular;HRP;;;;1.2276
NOK_Outer Bays;0000900306;OuterBay;8/19/2018;8/19/2018;8/27/2018;30004012010001;HRP;47AA5;Millennium Steel of Texas LP;6;21350;;8/26/2018;Intermediate Regular;HRP;;;;3.9128
NOK_Outer Bays;0000900307;OuterBay;8/19/2018;8/19/2018;8/27/2018;30004012010001;HRP;47AA5;Millennium Steel of Texas LP;6;21290;;8/26/2018;Intermediate Regular;HRP;;;;3.9128
NOK_Outer Bays;0000901087;OuterBay;7/23/2018;6/15/2018;8/6/2018;1553750070;CR;M6M01_SR;Hyundai Steel America Inc;6;19810;1;8/5/2018;Light HSLA;CR;;;2;-100
HM-ALL;0000901580;InnerBay;6/4/2018;6/13/2018;6/18/2018;1504200020;AL;1CB90;ArcelorMittal Burns Harbor;7;22140;;6/17/2018;Light HSLA;AL_Usibor;;;4;-3.5
HM-ALL;0000901582;InnerBay;6/4/2018;6/13/2018;6/18/2018;1504200020;AL;1CB90;ArcelorMittal Burns Harbor;7;22300;;6/17/2018;Light HSLA;AL_Usibor;;;4;-3.5
NOK_No Location;0000904129;NoLocation;5/27/2018;6/12/2018;6/4/2018;9000440880010;HRP;33AX3;General Motors de Mexico;6;20003;;6/3/2018;Light HSLA;HRP;;;;-11.5
NOK_Outer Bays;0000904496;OuterBay;6/18/2018;6/19/2018;7/2/2018;1549740010;GI;41AB5;MiTek Industries;9;21418;;7/1/2018;Light HSLA;GI_34;;;134;0.5555
HM-ALL;0000904497;InnerBay;6/18/2018;6/19/2018;7/2/2018;1549740010;GI;41AB5;MiTek Industries;9;21430;;7/1/2018;Light HSLA;GI_34;;;134;0.5555
NOK_Outer Bays;0000904578;OuterBay;6/18/2018;6/18/2018;7/2/2018;1542000010;CR;33AB2;Alliance Steel LLC;7;18451;;7/1/2018;Light Regular;CR;;;2;0.5555
HM-ALL;0000904982;InnerBay;6/18/2018;6/19/2018;7/2/2018;1549740010;GI;41AB5;MiTek Industries;9;21443;;7/1/2018;Light HSLA;GI_34;;;134;0.5555
HM-ALL;0000905775;InnerBay;6/18/2018;6/19/2018;7/2/2018;1549740010;GI;41AB5;MiTek Industries;9;21498;;7/1/2018;Light HSLA;GI_34;;;134;0.5555
HM-ALL;0000905776;InnerBay;6/18/2018;6/19/2018;7/2/2018;1549740010;GI;41AB5;MiTek Industries;9;21379;;7/1/2018;Light HSLA;GI_34;;;134;0.5555
NOK_Outer Bays;0000905808;OuterBay;6/18/2018;6/19/2018;7/2/2018;1549740010;GI;41AB5;MiTek Industries;9;21337;;7/1/2018;Light HSLA;GI_34;;;134;0.5555
HM-ALL;0000906205;InnerBay;6/18/2018;6/19/2018;7/2/2018;1549740010;GI;41AB5;MiTek Industries;9;21485;;7/1/2018;Light HSLA;GI_34;;;134;0.5555
HM-ALL;0000906227;InnerBay;6/18/2018;6/19/2018;7/2/2018;1549740010;GI;41AB5;MiTek Industries;9;21422;;7/1/2018;Light HSLA;GI_34;;;134;0.5555
HM-ALL;0000906932;InnerBay;6/18/2018;6/19/2018;7/2/2018;1549740010;GI;41AB5;MiTek Industries;9;21382;;7/1/2018;Light HSLA;GI_34;;;134;0.5555
HM-ALL;0000907373;InnerBay;3/22/2018;6/12/2018;3/26/2018;1483250010;HR;50AA2;NS Sales, Inc. - Metal One America;9;39798;1;3/22/2018;Intermediate Regular;HR;;;;-100
HM-ALL;0000907378;InnerBay;5/31/2018;6/12/2018;6/4/2018;1521120010;HR;M4A38;Hanna Steel;7;21391;;5/31/2018;Light HSLA;HR;;;;-7.5
HM-ALL;0000912881;InnerBay;5/29/2018;6/18/2018;6/11/2018;9000429100010;CR;41AB5;Whirlpool Corporation;3;19600;1;6/10/2018;Light HSLA;CR_Exposed;;;2;-100
NOK_Outer Bays;0000913115;OuterBay;7/2/2018;7/2/2018;7/16/2018;1545640010;GI;M3A32;Ryerson - Whirlpool;7;20468;;7/15/2018;IF;GI_34;;;134;1.28
HM-ALL;0000914062;InnerBay;6/7/2018;6/15/2018;6/11/2018;1521080010;HR;M4A38;Hanna Steel;7;22063;;6/7/2018;Light HSLA;HR;;;;-0.5
HM-ALL;0000914095;InnerBay;6/7/2018;6/15/2018;6/11/2018;1521080010;HR;M4A38;Hanna Steel;7;22081;;6/7/2018;Light HSLA;HR;;;;-0.5
HM-ALL;0000914120;InnerBay;6/7/2018;6/15/2018;6/11/2018;1521080010;HR;M4A38;Hanna Steel;7;22063;;6/7/2018;Light HSLA;HR;;;;-0.5
HM-ALL;0000914122;InnerBay;6/7/2018;6/15/2018;6/11/2018;1521080010;HR;M4A38;Hanna Steel;7;22026;;6/7/2018;Light HSLA;HR;;;;-0.5
HM-ALL;0000914180;InnerBay;6/7/2018;6/15/2018;6/11/2018;1521100010;HR;M4A38;Hanna Steel;7;22072;;6/7/2018;Light HSLA;HR;;;;-0.5
HM-ALL;0000914181;InnerBay;6/7/2018;6/15/2018;6/11/2018;1521100010;HR;M4A38;Hanna Steel;7;22045;;6/7/2018;Light HSLA;HR;;;;-0.5
HM-ALL;0000914192;InnerBay;6/7/2018;6/15/2018;6/11/2018;1521100010;HR;M4A38;Hanna Steel;7;22081;;6/7/2018;Light HSLA;HR;;;;-0.5
HM-ALL;0000914355;InnerBay;6/7/2018;6/15/2018;6/11/2018;1521100010;HR;M4A38;Hanna Steel;7;22262;;6/7/2018;Light HSLA;HR;;;;-0.5
HM-ALL;0000914387;InnerBay;6/7/2018;6/15/2018;6/11/2018;1521100010;HR;M4A38;Hanna Steel;7;22063;;6/7/2018;Light HSLA;HR;;;;-0.5
HM-ALL;0000915386;InnerBay;6/7/2018;6/21/2018;7/2/2018;30003852010001;CR;33AB2;Batesville Manufacturing Inc.;2;21280;;6/24/2018;Intermediate Regular;CR_Exposed;;;2;-0.5
HM-ALL;0000915905;InnerBay;6/7/2018;6/21/2018;7/2/2018;9000437490010;CR;41AB5;Whirlpool Corporation;3;19490;;6/24/2018;Light HSLA;CR_Exposed;;;2;-0.5
HM-ALL;0000915909;InnerBay;6/7/2018;6/21/2018;7/2/2018;9000437490010;CR;41AB5;Whirlpool Corporation;3;19420;;6/24/2018;Light HSLA;CR_Exposed;;;2;-0.5
HM-ALL;0000916610;InnerBay;6/7/2018;6/21/2018;7/2/2018;9000437490010;CR;41AB5;Whirlpool Corporation;3;19610;;6/24/2018;Light HSLA;CR_Exposed;;;2;-0.5
HM-ALL;0000916732;InnerBay;6/7/2018;6/21/2018;7/2/2018;9000437490010;CR;41AB5;Whirlpool Corporation;3;19530;;6/24/2018;Light HSLA;CR_Exposed;;;2;-0.5
HM-ALL;0000917175;InnerBay;6/7/2018;6/21/2018;7/2/2018;9000437490010;CR;41AB5;Whirlpool Corporation;3;19450;;6/24/2018;Light HSLA;CR_Exposed;;;2;-0.5
HM-ALL;0000917382;InnerBay;6/21/2018;6/21/2018;7/16/2018;30003852010002;CR;33AB2;Batesville Manufacturing Inc.;2;21459;;7/8/2018;Intermediate Regular;CR_Exposed;;;2;0.7091
HM-ALL;0000917416;InnerBay;6/7/2018;6/21/2018;7/2/2018;9000437490010;CR;41AB5;Whirlpool Corporation;3;19540;;6/24/2018;Light HSLA;CR_Exposed;;;2;-0.5
HM-ALL;0000917609;InnerBay;6/7/2018;6/21/2018;6/25/2018;9000440280010;CR;33AB2;Batesville Manufacturing Inc.;2;21376;;6/24/2018;Intermediate Regular;CR_Exposed;;;2;-0.5
HM-ALL;0000919324;InnerBay;8/9/2018;8/6/2018;8/13/2018;1520280010;HR;M4A38;American Spiralweld Pipe Company, LLC.;7;39508;;8/9/2018;Heavy;HR;;;;3.3453
HM-ALL;0000919527;InnerBay;7/19/2018;7/16/2018;7/23/2018;1545350010;HR;M4A38;Hanna Steel;7;18961;;7/19/2018;Intermediate HSLA;HR;;;;2.1861
HM-ALL;0000919635;InnerBay;6/14/2018;6/17/2018;6/18/2018;1525590010;HR;M5R80;McNeilus Steel Inc;4;29725;;6/14/2018;Intermediate HSLA;HR;;;;0.3521
HM-ALL;0000920024;InnerBay;6/12/2018;6/15/2018;6/25/2018;1549670010;GI;50AA2;MiTek Industries;9;21192;;6/24/2018;Intermediate Regular;GI_4;;;4;0.251
HM-ALL;0000920033;InnerBay;7/29/2018;7/28/2018;8/6/2018;1557340020;HRP;50AA2;Kloeckner Metals Corp.- Charlotte;4;21201;;8/5/2018;Intermediate Regular;HRP;;;;2.7326
HM-ALL;0000920101;InnerBay;8/9/2018;8/6/2018;8/13/2018;1520280010;HR;M4A38;American Spiralweld Pipe Company, LLC.;7;39453;;8/9/2018;Heavy;HR;;;;3.3453
HM-ALL;0000920103;InnerBay;6/12/2018;6/15/2018;6/25/2018;1549670010;GI;50AA2;MiTek Industries;9;21119;;6/24/2018;Intermediate Regular;GI_4;;;4;0.251
HM-ALL;0000920221;InnerBay;6/12/2018;6/15/2018;6/25/2018;1549670010;GI;50AA2;MiTek Industries;9;21183;;6/24/2018;Intermediate Regular;GI_4;;;4;0.251
HM-ALL;0000920307;InnerBay;8/9/2018;8/6/2018;8/13/2018;1520280010;HR;M4A38;American Spiralweld Pipe Company, LLC.;7;39526;;8/9/2018;Heavy;HR;;;;3.3453
HM-ALL;0000920714;InnerBay;6/10/2018;6/21/2018;6/18/2018;1490700010;HRP;33AX2;ThyssenKrupp Steel Services - Auto;6;22349;;6/17/2018;Light HSLA;HRP;;;;0.1503
HM-ALL;0000921185;InnerBay;6/7/2018;6/21/2018;6/25/2018;30004292010001;CR;41AB5;Whirlpool Corporation;3;19724;;6/24/2018;Light HSLA;CR_Exposed;;;2;-0.5
HM-ALL;0000921186;InnerBay;6/7/2018;6/21/2018;7/2/2018;9000437490010;CR;41AB5;Whirlpool Corporation;3;19724;;6/24/2018;Light HSLA;CR_Exposed;;;2;-0.5
HM-ALL;0000921583;InnerBay;6/7/2018;6/21/2018;6/25/2018;30004292010001;CR;41AB5;Whirlpool Corporation;3;19906;;6/24/2018;Light HSLA;CR_Exposed;;;2;-0.5
HM-ALL;0000921626;InnerBay;4/15/2018;6/12/2018;4/23/2018;9000417150010;HRP;33AX2;Nissan North America, Inc.;6;21430;;4/22/2018;Light HSLA;HRP;;;;-53.5
HM-ALL;0000921646;InnerBay;6/10/2018;6/21/2018;6/18/2018;1490700010;HRP;33AX2;ThyssenKrupp Steel Services - Auto;6;22249;;6/17/2018;Light HSLA;HRP;;;;0.1503
HM-ALL;0000921647;InnerBay;6/24/2018;6/27/2018;7/2/2018;30004085020002;HRP;33AX2;General Motors Corporation;6;22352;;7/1/2018;Light HSLA;HRP;;;;0.8636
HM-ALL;0000921648;InnerBay;4/15/2018;6/12/2018;4/23/2018;9000417150010;HRP;33AX2;Nissan North America, Inc.;6;21502;;4/22/2018;Light HSLA;HRP;;;;-53.5
HM-ALL;0000921882;InnerBay;6/7/2018;6/21/2018;6/25/2018;30004292010001;CR;41AB5;Whirlpool Corporation;3;19466;;6/24/2018;Light HSLA;CR_Exposed;;;2;-0.5
HM-ALL;0000921885;InnerBay;5/20/2018;6/12/2018;5/28/2018;9000428030010;HRP;33AX2;Nissan North America, Inc.;6;21520;;5/27/2018;Light HSLA;HRP;;;;-18.5
NOK_Outer Bays;0000922107;OuterBay;12/5/2018;6/24/2018;8/3/2016;261890040;GI;33AX2;AM/NS Calvert Internal;7;22370;;8/2/2016;Light HSLA;GI_34;;1;134;-0.5
HM-ALL;0000922109;InnerBay;5/20/2018;6/12/2018;5/28/2018;9000428030010;HRP;33AX2;Nissan North America, Inc.;6;21521;;5/27/2018;Light HSLA;HRP;;;;-18.5
HM-ALL;0000922110;InnerBay;5/20/2018;6/12/2018;5/28/2018;9000428030010;HRP;33AX2;Nissan North America, Inc.;6;21450;;5/27/2018;Light HSLA;HRP;;;;-18.5
HM-ALL;0000922363;InnerBay;6/7/2018;6/21/2018;7/2/2018;9000437490010;CR;41AB5;Whirlpool Corporation;3;19725;;6/24/2018;Light HSLA;CR_Exposed;;;2;-0.5
HM-ALL;0000922425;InnerBay;7/1/2018;7/4/2018;7/9/2018;30004019020003;HRP;33AX2;General Motors Corporation;6;21511;;7/8/2018;Light HSLA;HRP;;;;1.2276
NOK_Outer Bays;0000922462;OuterBay;12/5/2018;6/24/2018;8/3/2016;261890040;GI;33AX2;AM/NS Calvert Internal;7;22304;;8/2/2016;Light HSLA;GI_34;;1;134;-0.5
NOK_Outer Bays;0000922466;OuterBay;12/5/2018;6/24/2018;8/3/2016;261890040;GI;33AX2;AM/NS Calvert Internal;7;22346;;8/2/2016;Light HSLA;GI_34;;1;134;-0.5
NOK_Outer Bays;0000922568;OuterBay;12/5/2018;6/24/2018;8/3/2016;261890290;GI;33AX2;AM/NS Calvert Internal;7;22287;;8/2/2016;Intermediate HSLA;GI_34;;1;134;-0.5
NOK_Outer Bays;0000922570;OuterBay;12/5/2018;6/24/2018;8/3/2016;261890290;GI;33AX2;AM/NS Calvert Internal;7;22334;;8/2/2016;Intermediate HSLA;GI_34;;1;134;-0.5
NOK_Outer Bays;0000922812;OuterBay;12/5/2018;6/24/2018;8/3/2016;261890290;GI;33AX2;AM/NS Calvert Internal;7;22375;;8/2/2016;Intermediate HSLA;GI_34;;1;134;-0.5
HM-ALL;0000922861;InnerBay;5/20/2018;6/12/2018;5/28/2018;30003990020001;HRP;33AX2;General Motors Corporation;6;21414;;5/27/2018;Intermediate HSLA;HRP;;;;-18.5
HM-ALL;0000922863;InnerBay;6/10/2018;6/21/2018;6/18/2018;1490700010;HRP;33AX2;ThyssenKrupp Steel Services - Auto;6;22298;;6/17/2018;Light HSLA;HRP;;;;0.1503
HM-ALL;0000922867;InnerBay;6/10/2018;6/21/2018;6/18/2018;1490700010;HRP;33AX2;ThyssenKrupp Steel Services - Auto;6;22405;;6/17/2018;Light HSLA;HRP;;;;0.1503
HM-ALL;0000922942;InnerBay;6/7/2018;6/21/2018;7/2/2018;9000437490010;CR;41AB5;Whirlpool Corporation;3;19701;;6/24/2018;Light HSLA;CR_Exposed;;;2;-0.5
HM-ALL;0000922996;InnerBay;6/10/2018;6/21/2018;6/18/2018;1490700010;HRP;33AX2;ThyssenKrupp Steel Services - Auto;6;22382;;6/17/2018;Light HSLA;HRP;;;;0.1503
HM-ALL;0000922997;InnerBay;6/10/2018;6/21/2018;6/18/2018;1490700010;HRP;33AX2;ThyssenKrupp Steel Services - Auto;6;22349;;6/17/2018;Light HSLA;HRP;;;;0.1503
HM-ALL;0000923103;InnerBay;6/10/2018;6/21/2018;6/18/2018;1490700010;HRP;33AX2;ThyssenKrupp Steel Services - Auto;6;22407;;6/17/2018;Light HSLA;HRP;;;;0.1503
HM-ALL;0000923127;InnerBay;6/10/2018;6/21/2018;6/18/2018;1490700010;HRP;33AX2;ThyssenKrupp Steel Services - Auto;6;22354;;6/17/2018;Light HSLA;HRP;;;;0.1503
HM-ALL;0000923218;InnerBay;6/10/2018;6/21/2018;6/18/2018;1490700010;HRP;33AX2;ThyssenKrupp Steel Services - Auto;6;22255;;6/17/2018;Light HSLA;HRP;;;;0.1503
HM-ALL;0000923219;InnerBay;6/10/2018;6/21/2018;6/18/2018;1490700010;HRP;33AX2;ThyssenKrupp Steel Services - Auto;6;22348;;6/17/2018;Light HSLA;HRP;;;;0.1503
HM-ALL;0000923306;InnerBay;6/7/2018;6/21/2018;6/25/2018;30004292010001;CR;41AB5;Whirlpool Corporation;3;19206;;6/24/2018;Light HSLA;CR_Exposed;;;2;-0.5
HM-ALL;0000923632;InnerBay;6/7/2018;6/21/2018;6/25/2018;30004292010001;CR;41AB5;Whirlpool Corporation;3;19721;;6/24/2018;Light HSLA;CR_Exposed;;;2;-0.5
HM-ALL;0000924097;InnerBay;6/7/2018;6/21/2018;7/2/2018;9000437490010;CR;41AB5;Whirlpool Corporation;3;19550;;6/24/2018;Light HSLA;CR_Exposed;;;2;-0.5
HM-ALL;0000924098;InnerBay;6/7/2018;6/21/2018;6/25/2018;30004292010001;CR;41AB5;Whirlpool Corporation;3;19721;;6/24/2018;Light HSLA;CR_Exposed;;;2;-0.5
HM-ALL;0000924099;InnerBay;6/7/2018;6/21/2018;6/25/2018;30004292010001;CR;41AB5;Whirlpool Corporation;3;19640;;6/24/2018;Light HSLA;CR_Exposed;;;2;-0.5
HM-ALL;0000924101;InnerBay;6/7/2018;6/21/2018;6/25/2018;30004292010001;CR;41AB5;Whirlpool Corporation;3;19580;;6/24/2018;Light HSLA;CR_Exposed;;;2;-0.5
HM-ALL;0000924104;InnerBay;6/7/2018;6/21/2018;6/25/2018;30004292010001;CR;41AB5;Whirlpool Corporation;3;19730;;6/24/2018;Light HSLA;CR_Exposed;;;2;-0.5
HM-ALL;0000924105;InnerBay;6/7/2018;6/21/2018;6/25/2018;30004292010001;CR;41AB5;Whirlpool Corporation;3;19732;;6/24/2018;Light HSLA;CR_Exposed;;;2;-0.5
HM-ALL;0000924192;InnerBay;6/7/2018;6/21/2018;6/25/2018;30004292010001;CR;41AB5;Whirlpool Corporation;3;19709;;6/24/2018;Light HSLA;CR_Exposed;;;2;-0.5
HM-ALL;0000924194;InnerBay;6/7/2018;6/21/2018;6/25/2018;30004292010001;CR;41AB5;Whirlpool Corporation;3;19630;;6/24/2018;Light HSLA;CR_Exposed;;;2;-0.5
HM-ALL;0000924195;InnerBay;6/7/2018;6/21/2018;6/25/2018;30004292010001;CR;41AB5;Whirlpool Corporation;3;19600;;6/24/2018;Light HSLA;CR_Exposed;;;2;-0.5
HM-ALL;0000924200;InnerBay;6/7/2018;6/21/2018;6/25/2018;30004292010001;CR;41AB5;Whirlpool Corporation;3;19610;;6/24/2018;Light HSLA;CR_Exposed;;;2;-0.5
HM-ALL;0000924461;InnerBay;6/7/2018;6/21/2018;6/25/2018;30004292010001;CR;41AB5;Whirlpool Corporation;3;19610;;6/24/2018;Light HSLA;CR_Exposed;;;2;-0.5
HM-ALL;0000924462;InnerBay;6/7/2018;6/21/2018;6/25/2018;30004292010001;CR;41AB5;Whirlpool Corporation;3;19719;;6/24/2018;Light HSLA;CR_Exposed;;;2;-0.5
HM-ALL;0000924465;InnerBay;6/7/2018;6/21/2018;6/25/2018;30004292010001;CR;41AB5;Whirlpool Corporation;3;19729;;6/24/2018;Light HSLA;CR_Exposed;;;2;-0.5
HM-ALL;0000924467;InnerBay;6/7/2018;6/21/2018;6/25/2018;30004292010001;CR;41AB5;Whirlpool Corporation;3;19600;;6/24/2018;Light HSLA;CR_Exposed;;;2;-0.5
HM-ALL;0000924469;InnerBay;6/7/2018;6/21/2018;6/25/2018;30004292010001;CR;41AB5;Whirlpool Corporation;3;19580;;6/24/2018;Light HSLA;CR_Exposed;;;2;-0.5
HM-ALL;0000924590;InnerBay;6/7/2018;6/21/2018;6/25/2018;30004292010001;CR;41AB5;Whirlpool Corporation;3;19723;;6/24/2018;Light HSLA;CR_Exposed;;;2;-0.5
HM-ALL;0000924592;InnerBay;6/7/2018;6/21/2018;6/25/2018;30004292010001;CR;41AB5;Whirlpool Corporation;3;19730;;6/24/2018;Light HSLA;CR_Exposed;;;2;-0.5
HM-ALL;0000924594;InnerBay;6/7/2018;6/21/2018;6/25/2018;30004292010001;CR;41AB5;Whirlpool Corporation;3;19732;;6/24/2018;Light HSLA;CR_Exposed;;;2;-0.5
HM-ALL;0000925163;InnerBay;6/7/2018;6/21/2018;6/25/2018;30004292010001;CR;41AB5;Whirlpool Corporation;3;19640;;6/24/2018;Light HSLA;CR_Exposed;;;2;-0.5
HM-ALL;0000925164;InnerBay;6/7/2018;6/21/2018;6/25/2018;30004292010001;CR;41AB5;Whirlpool Corporation;3;19730;;6/24/2018;Light HSLA;CR_Exposed;;;2;-0.5
NOK_Outer Bays;0000925166;OuterBay;6/21/2018;7/5/2018;7/9/2018;30004292010002;CR;41AB5;Whirlpool Corporation;3;19600;;7/8/2018;Light HSLA;CR_Exposed;;;2;0.7091
HM-ALL;0000925207;InnerBay;6/7/2018;6/21/2018;6/25/2018;30004292010001;CR;41AB5;Whirlpool Corporation;3;19650;;6/24/2018;Light HSLA;CR_Exposed;;;2;-0.5
HM-ALL;0000925588;InnerBay;6/7/2018;6/21/2018;6/25/2018;30004292010001;CR;41AB5;Whirlpool Corporation;3;19640;;6/24/2018;Light HSLA;CR_Exposed;;;2;-0.5
HM-ALL;0000925590;InnerBay;6/7/2018;6/21/2018;6/25/2018;30004292010001;CR;41AB5;Whirlpool Corporation;3;19610;;6/24/2018;Light HSLA;CR_Exposed;;;2;-0.5
HM-ALL;0000925591;InnerBay;6/7/2018;6/21/2018;6/25/2018;30004292010001;CR;41AB5;Whirlpool Corporation;3;19620;;6/24/2018;Light HSLA;CR_Exposed;;;2;-0.5
HM-ALL;0000925592;InnerBay;6/7/2018;6/21/2018;6/25/2018;30004292010001;CR;41AB5;Whirlpool Corporation;3;19730;;6/24/2018;Light HSLA;CR_Exposed;;;2;-0.5
HM-ALL;0000925593;InnerBay;6/7/2018;6/21/2018;6/25/2018;30004292010001;CR;41AB5;Whirlpool Corporation;3;19620;;6/24/2018;Light HSLA;CR_Exposed;;;2;-0.5
HM-ALL;0000925594;InnerBay;6/7/2018;6/21/2018;6/25/2018;30004292010001;CR;41AB5;Whirlpool Corporation;3;19730;;6/24/2018;Light HSLA;CR_Exposed;;;2;-0.5
HM-ALL;0000925705;InnerBay;6/7/2018;6/21/2018;6/25/2018;30004292010001;CR;41AB5;Whirlpool Corporation;3;19640;;6/24/2018;Light HSLA;CR_Exposed;;;2;-0.5
HM-ALL;0000925708;InnerBay;6/7/2018;6/21/2018;6/25/2018;30004292010001;CR;41AB5;Whirlpool Corporation;3;19600;;6/24/2018;Light HSLA;CR_Exposed;;;2;-0.5
HM-ALL;0000925709;InnerBay;6/7/2018;6/21/2018;6/25/2018;30004292010001;CR;41AB5;Whirlpool Corporation;3;19730;;6/24/2018;Light HSLA;CR_Exposed;;;2;-0.5
HM-ALL;0000925710;InnerBay;6/7/2018;6/21/2018;6/25/2018;30004292010001;CR;41AB5;Whirlpool Corporation;3;19580;;6/24/2018;Light HSLA;CR_Exposed;;;2;-0.5
NOK_Outer Bays;0000926009;OuterBay;8/6/2018;8/7/2018;8/20/2018;1555140010;GI;M3A40;New Process Steel;4;27316;;8/19/2018;IF;GI_34;;;134;3.177
HM-ALL;0000926032;InnerBay;6/7/2018;6/21/2018;6/25/2018;30004292010001;CR;41AB5;Whirlpool Corporation;3;19570;;6/24/2018;Light HSLA;CR_Exposed;;;2;-0.5
HM-ALL;0000926033;InnerBay;6/7/2018;6/21/2018;6/25/2018;30004292010001;CR;41AB5;Whirlpool Corporation;3;19723;;6/24/2018;Light HSLA;CR_Exposed;;;2;-0.5
HM-ALL;0000926034;InnerBay;6/7/2018;6/21/2018;6/25/2018;30004292010001;CR;41AB5;Whirlpool Corporation;3;19630;;6/24/2018;Light HSLA;CR_Exposed;;;2;-0.5
HM-ALL;0000926037;InnerBay;6/7/2018;6/21/2018;6/25/2018;30004292010001;CR;41AB5;Whirlpool Corporation;3;19730;;6/24/2018;Light HSLA;CR_Exposed;;;2;-0.5
NOK_Outer Bays;0000926092;OuterBay;8/6/2018;8/7/2018;8/20/2018;1555140010;GI;M3A40;New Process Steel;4;27290;;8/19/2018;IF;GI_34;;;134;3.177
NOK_Outer Bays;0000926133;OuterBay;12/5/2018;6/27/2018;6/25/2018;1540020030;GI;M3A40;AM/NS Calvert Internal;7;27040;;6/24/2018;IF;GI_3;;1;13;-0.5
NOK_Outer Bays;0000926135;OuterBay;8/13/2018;8/14/2018;8/27/2018;1555250010;GI;M3A40;New Process Steel;4;27273;;8/26/2018;IF;GI_34;;;134;3.5711
NOK_Outer Bays;0000926138;OuterBay;8/13/2018;8/14/2018;8/27/2018;1555250010;GI;M3A40;New Process Steel;4;27060;;8/26/2018;IF;GI_34;;;134;3.5711
HM-ALL;0000926264;InnerBay;6/7/2018;6/21/2018;6/25/2018;30004292010001;CR;41AB5;Whirlpool Corporation;3;19721;;6/24/2018;Light HSLA;CR_Exposed;;;2;-0.5
NOK_Outer Bays;0000926265;OuterBay;6/21/2018;7/5/2018;7/9/2018;30004292010002;CR;41AB5;Whirlpool Corporation;3;19721;;7/8/2018;Light HSLA;CR_Exposed;;;2;0.7091
HM-ALL;0000926267;InnerBay;6/7/2018;6/21/2018;6/25/2018;30004292010001;CR;41AB5;Whirlpool Corporation;3;19723;;6/24/2018;Light HSLA;CR_Exposed;;;2;-0.5
HM-ALL;0000926275;InnerBay;6/7/2018;6/21/2018;6/25/2018;30004292010001;CR;41AB5;Whirlpool Corporation;3;19580;;6/24/2018;Light HSLA;CR_Exposed;;;2;-0.5
HM-ALL;0000926276;InnerBay;6/7/2018;6/21/2018;6/25/2018;30004292010001;CR;41AB5;Whirlpool Corporation;3;19522;;6/24/2018;Light HSLA;CR_Exposed;;;2;-0.5
HM-ALL;0000926334;InnerBay;6/7/2018;6/21/2018;6/25/2018;30004292010001;CR;41AB5;Whirlpool Corporation;3;19590;;6/24/2018;Light HSLA;CR_Exposed;;;2;-0.5
